display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0026,C0013,nvda-post-p005:1mo:child-families:child:9:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,f623446b2c6f9c596aaba5eac2af873f38be394310b3a7ed4d804b0d8b0115f8,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0027,C0013,nvda-post-p005:1mo:child-families:child:9:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,f623446b2c6f9c596aaba5eac2af873f38be394310b3a7ed4d804b0d8b0115f8,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0028,C0014,nvda-post-p005:1mo:child-families:child:9:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99b8dc6e6c5cf65a8d653afe9b6135bec8da1c6394b626f994c5fcaff770d846,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0029,C0014,nvda-post-p005:1mo:child-families:child:9:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99b8dc6e6c5cf65a8d653afe9b6135bec8da1c6394b626f994c5fcaff770d846,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:THREE_SEGMENT_HYPOTHESIS:67-68-69-70:evaluate-as:FLAT,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0030,C0015,nvda-post-p005:1mo:child-families:child:11:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,1fcd833260d2a8f32c87dd03c79f1d2f9e98548298434412b931dba4cb1d38d7,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0031,C0015,nvda-post-p005:1mo:child-families:child:11:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,1fcd833260d2a8f32c87dd03c79f1d2f9e98548298434412b931dba4cb1d38d7,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0032,C0016,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b9eab008f63b199dfb73ea35d5bc2e1b206ece591e89d272ee5ebb9eeb0c4834,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0033,C0016,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b9eab008f63b199dfb73ea35d5bc2e1b206ece591e89d272ee5ebb9eeb0c4834,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0034,C0017,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,f623446b2c6f9c596aaba5eac2af873f38be394310b3a7ed4d804b0d8b0115f8,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0035,C0017,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,f623446b2c6f9c596aaba5eac2af873f38be394310b3a7ed4d804b0d8b0115f8,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0036,C0018,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99b8dc6e6c5cf65a8d653afe9b6135bec8da1c6394b626f994c5fcaff770d846,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0037,C0018,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99b8dc6e6c5cf65a8d653afe9b6135bec8da1c6394b626f994c5fcaff770d846,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0038,C0019,nvda-post-p005:1mo:child-families:child:12:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,217bec38c7914a6a569839c8ab06dad387430a796e25ba0bf1291b60302fff3a,1mo,child,1wk,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0039,C0020,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,2fa2bba065d6b98b6539d3b3773772c986b8ddd366db7ebac0ee8abc3bfc6779,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0040,C0020,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,2fa2bba065d6b98b6539d3b3773772c986b8ddd366db7ebac0ee8abc3bfc6779,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0041,C0021,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,8b448bb0937aaec61e99ffef8bc2c77ff235dbec23906b3b942b7772fc0bd32b,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0042,C0021,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,8b448bb0937aaec61e99ffef8bc2c77ff235dbec23906b3b942b7772fc0bd32b,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0043,C0022,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,f0b14eb7da8d426e8fdbecedce7a7f5819486e7291c30080c5a9b5a14beef422,1mo,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0044,C0022,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,f0b14eb7da8d426e8fdbecedce7a7f5819486e7291c30080c5a9b5a14beef422,1mo,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0045,C0023,nvda-post-p005:1mo:child-families:child:13:nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1mo:children:nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,c69ee0f55e0bdfa07d93eed48439d7dad4853f8ea8c304ae70a54dcefe9063bd,1mo,child,1wk,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1mo:internals:nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1mo:families:nvda-post-p005:1mo:generation:FIVE_SEGMENT_HYPOTHESIS:65-66-67-68-69-70:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
